_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,quantile_critic,num-parallel-envs
185292,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185338,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185342,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185375,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185380,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185511,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185575,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185602,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185605,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185609,9.621,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185700,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185724,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185725,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185764,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185812,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185831,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185868,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185878,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185889,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185920,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185955,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
185969,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186004,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186026,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186047,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186048,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186070,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186089,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186104,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186136,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186137,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186188,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186210,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186335,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186337,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186338,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186341,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186345,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186367,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186382,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186435,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186461,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186498,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186522,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186536,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186557,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186580,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186598,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186620,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186630,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186632,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186643,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186654,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186686,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186704,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186715,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186763,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186789,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186841,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186863,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186875,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186881,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186912,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186920,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186921,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186923,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186956,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186987,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
186992,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187017,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187020,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187065,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187084,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187126,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187133,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187146,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187177,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187181,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187212,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187228,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187271,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187344,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187346,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187371,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187380,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187384,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187400,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187414,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187419,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187436,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187456,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187459,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187495,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187499,9.62,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187530,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187551,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187589,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187614,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187631,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187659,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187667,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187703,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187706,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187744,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187761,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187785,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187788,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187840,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187851,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187882,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187889,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187900,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187916,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187918,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
187924,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188000,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188054,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188066,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188077,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188100,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188106,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188170,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188188,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188208,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188217,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188259,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188262,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188272,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188284,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188311,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188329,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188406,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188432,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188448,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188454,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188468,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188523,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188536,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188600,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188605,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188642,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188667,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188694,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188722,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188752,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188759,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188760,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188762,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188797,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188875,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188917,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188927,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188968,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
188986,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189034,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189055,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189118,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189143,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189146,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189200,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189210,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189265,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189282,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189334,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189342,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189345,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189377,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189499,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189506,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189521,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189528,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189529,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189587,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189621,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189646,9.619,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189767,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189779,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189788,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189791,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189826,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189839,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189848,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189878,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189888,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189959,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189988,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
189993,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190033,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190051,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190055,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190087,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190094,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190159,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190175,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190177,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190181,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190195,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190229,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190311,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190341,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190352,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190501,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190503,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190541,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190565,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190585,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190618,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190636,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190659,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190703,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190739,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190783,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190792,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190837,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190854,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190873,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190887,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190919,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190967,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
190987,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191006,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191059,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191061,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191115,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191117,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191130,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191137,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191148,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191149,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191198,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191233,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191258,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191263,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191270,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191342,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191354,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191358,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191388,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191389,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191415,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191424,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191427,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191447,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191465,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191468,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191480,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191497,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191565,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191574,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191578,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191580,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191599,9.618,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191633,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191672,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191694,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191707,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191774,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191784,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191804,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191809,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191820,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191838,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191845,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191864,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191960,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
191983,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192033,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192092,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192104,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192110,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192117,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192136,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192155,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192180,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192204,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192208,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192226,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192232,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192285,9.616,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192291,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192306,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192323,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192390,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192412,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192428,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192470,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192473,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192526,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192614,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192659,9.617,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192737,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192741,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192779,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192783,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192793,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192815,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192871,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192896,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192944,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192971,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
192985,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193013,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193033,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193039,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193044,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193071,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193076,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193090,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
193115,9.613,bumbling-sweep-6,14,sac,strong,False,250000,True,8
